tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
82,12,farm/household,"Mollenhorst et al., 2006",Economics,NA,Control levies,Pressure,No,performance
82,13,farm/household,"Mollenhorst et al., 2006",Economics,NA,Interest on land,Pressure,No,performance
82,14,farm/household,"Mollenhorst et al., 2006",Economics,NA,Total fixed costs (excl. labour),State,No,performance
82,15,farm/household,"Mollenhorst et al., 2006",Economics,NA,Labour income,State,No,performance
82,16,farm/household,"Mollenhorst et al., 2006",Economics,NA,Hens per FTE (#),State,No,performance
82,17,farm/household,"Mollenhorst et al., 2006",Economics,NA,Labour income per FTE,State,No,performance
82,18,farm/household,"Mollenhorst et al., 2006",Environmental ,NA,Acidification potential,State,No,performance
82,19,farm/household,"Mollenhorst et al., 2006",Environmental ,NA,Eutrophication potential,State,No,performance
82,20,farm/household,"Mollenhorst et al., 2006",Environmental ,NA,Global warming potential,Pressure,No,performance
82,21,farm/household,"Mollenhorst et al., 2006",Environmental ,NA,Land use (metre squared /kg egg),State,No,performance
82,22,farm/household,"Mollenhorst et al., 2006",Environmental ,NA,Energy use,State,No,performance
82,23,farm/household,"Mollenhorst et al., 2006",Ergonomics,NA,Complaints related to poultry,State,No,practice
82,24,farm/household,"Mollenhorst et al., 2006",Ergonomics,NA,Complaints of coughing and sneezing,State,No,practice
83,1,farm/household,MODAM,Ecological,NA,Risk of soil loss due to water erosion,Pressure,Yes,performance
83,2,farm/household,MODAM,Ecological,NA,Risk of nitrate leaching to groundwater,State,No,performance
83,3,farm/household,MODAM,Ecological,NA,Risk of Nutrient (N/P) entries to surface waters,State,No,performance
83,4,farm/household,MODAM,Ecological,NA,Risk of pesticide entries to ground and surface waters,State,No,performance
83,5,farm/household,MODAM,Ecological,NA,Risk of reduced groundwater recharge potential,State,No,performance
83,6,farm/household,MODAM,Ecological,NA,Effect on habitat potential of red belly toad,State,No,performance
83,7,farm/household,MODAM,Ecological,NA,effect on habitat potential of sky lark,State,No,performance
83,8,farm/household,MODAM,Ecological,NA,effect on habitat potential of field hare,State,No,performance
83,9,farm/household,MODAM,Ecological,NA,effect on habitat potential of hover fly,State,No,performance
83,10,farm/household,MODAM,Ecological,NA,Effect on habitat potential of wild flora species,State,No,performance
83,11,farm/household,MODAM,Economic,NA,Gross margin per year,State,No,performance
83,12,farm/household,MODAM,Social,NA,Acceptance for implementation,State,No,practice
86,1,Farm/household,SDG,Environmental,Sustainable agriculture," ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production; help maintain ecosystems; strengthen the capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters; and progressively improve land and soil quality.",,,
86,2,Farm/household,SDG,Environmental,Sustainable agriculture,"maintain the genetic diversity of seeds, cultivated plants, and farmed and domesticated animals, and their related wild species, through soundly managed and diversified seed and plant banks at the national, regional and international levels; and promote access to, and fair and equitable sharing of, benefits arising from the utilization of genetic resources and associated traditional knowledge as Internationally agreed",,,
86,3,Farm/household,SDG,Social,Zero hunger," end hunger and ensure access by all people (in particular, the poor and people in vulnerable situations, including infants) to safe, nutritious and sufficient food all year round.
 end all forms of malnutrition, including achieving, the internationally agreed targets on stunting and wasting in children under 5 years of age; and addressing the nutritional needs of adolescent girls, pregnant and lactating women and older persons
",,,
86,4,Farm/household,SDG,Economic,Agricultural productivity&the incomes of small -scale food producers,"double the agricultural productivity and incomes of small-scale food producers (particularly women, indigenous peoples, family farmers, pastoralists and fishers) through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment.",,,
86,5,Farm/household,SDG,Economic,Agricultural productivity&the incomes of small -scale food producers,"Increase investment through enhanced international cooperation in rural infrastructure, agricultural research and extension services, technology development, and plant and livestock gene banks, in order to enhance agricultural productive capacity in developing countries (particularly the least developed countries",,,
86,6,Farm/household,SDG,Economic,Agricultural productivity&the incomes of small -scale food producers,"Correct and prevent trade restrictions and distortions in world agricultural markets through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round. 2.C. Adopt measures to ensure proper functioning of food commodity markets and their derivatives, and to facilitate timely access to market information, including food reserves, in order to help limit extreme food price volatility",,,
86,7,Farm/household,Josimovic et al,Environmental,Air (Reducing uncontrollable waste disposal and management), Limiting the emission of pollutants into the air (% waste disposed at the landfill;% of Vineyard waste treated in anyway;% of components with re-usage potential in the total amount of vineyard waste),,,
86,8,Farm/household,Josimovic et al,Environmental,Air (Reducing green house gas emission),"Harmonizing with National objectives, including using waste as a resource; Introducing waste treatment and re-usage before disposing it at the land fill ( % of reduction in waste being disposed; Amount of waste that can be recycled or treated in a different way)",,,
86,9,Farm/household,Josimovic et al,Environmental,Water (ground and surface)/Reducing water pollution to the level where there is no negative effect on the quality of water;,Harmonizing the release of pollutants coming from the activities of vineyard waste management into the water with ELV ( BOD & COD upstream & downstream from the vineyard waste disposal location; Change in the ground water quality),,,
86,10,Farm/household,Josimovic et al,Environmental,Water (ground and surface)/Preventing accummulation of bio-waste from vineyards in river beds,Nutrients in water;Number of physical obstacles in watercourses that affect the hydrologic regime as a consequence of inadequate vineyard waste management,,,
86,11,Farm/household,Josimovic et al,Environmental,Soil (Reducing chemical soil pollution),Providing effective disposal of vineyard and winery waste ( % of the area under vineyards with reduced soil acidity due to the waste disposal in situ; % of reduction of organic winery waste disposal on the soils),,,
86,12,Farm/household,Josimovic et al,Environmental,Biodiversity/Reducing negative impact on biodiversity,Protecting biodiversity from inadequate vineyard waste management (Number and type of habitats affected by waste management activities;),,,
86,13,Farm/household,Josimovic et al,Environmental,Landscapes/Protecting landscapes and protected natural areas,Protecting areas from inadequate vineyard waste management (Number of places threatened by the inadequate vineyard waste disposal;Number of valuable vistas threatened by inadequate vineyard waste management),,,
86,14,Farm/household,Josimovic et al,Socio-Economic,"Advancing knowledge through education,transfer of knowledge and stimulation of economic growth",Enabling learning about waste management in the winery and on the level of local self-geovernment (Increasing number of vineyard workers educated about waste management),,,
86,15,Farm/household,Josimovic et al,Socio-Economic,"Advancing knowledge through education,transfer of knowledge and stimulation of economic growth",Increasing Investments in the development of vineyard waste management system (% of profit invested in development of waste management equipment&infrastructure;Profit of wineries made from the implementation of the project of using waste as resource),,,
86,16,Farm/household,Josimovic et al,Socio-Economic,"Advancing knowledge through education,transfer of knowledge and stimulation of economic growth",Stimulating economic growth and making profit through implementation of the new waste management approach (Profit of wineries made from joint waste management and development of wine tourism),,,
86,17,Farm/household,Josimovic et al,Socio-Economic,"Advancing knowledge through education,transfer of knowledge and stimulation of economic growth",Stimulating implementation of the vineyard waste management system (Increased capacities needed for sustainable waste management),,,
88,1,Farm/household,,,,,,,
88,2,Farm/household,,,,,,,
88,3,Farm/household,,,,,,,
88,4,Farm/household,,,,,,,
88,5,Farm/household,,,,,,,
88,6,Farm/household,,,,,,,
88,7,Farm/household,,,,,,,
88,8,Farm/household,,,,,,,
88,9,Farm/household,,,,,,,
88,10,Farm/household,,,,,,,
88,11,Farm/household,,,,,,,
88,12,Farm/household,,,,,,,
88,13,Farm/household,,,,,,,
88,14,Farm/household,,,,,,,
88,15,Farm/household,,,,,,,
88,16,Farm/household,,,,,,,
88,17,Farm/household,,,,,,,
88,18,Farm/household,,,,,,,
88,19,Farm/household,,,,,,,
88,20,Farm/household,,,,,,,
88,21,Farm/household,,,,,,,
88,22,Farm/household,,,,,,,
88,23,Farm/household,,,,,,,
88,24,Farm/household,,,,,,,
88,25,Farm/household,,,,,,,
89,1,farm/household,,,,,,,
89,2,farm/household,,,,,,,
89,3,farm/household,,,,,,,
89,4,farm/household,,,,,,,
89,5,farm/household,,,,,,,
89,6,farm/household,,,,,,,
89,7,farm/household,,,,,,,
89,8,farm/household,,,,,,,
89,9,farm/household,,,,,,,
89,10,farm/household,,,,,,,
89,11,farm/household,,,,,,,
89,12,farm/household,,,,,,,
89,13,farm/household,,,,,,,
89,14,farm/household,,,,,,,
89,15,farm/household,,,,,,,
89,16,farm/household,,,,,,,
89,17,farm/household,,,,,,,
89,18,farm/household,,,,,,,
89,19,farm/household,,,,,,,
89,20,farm/household,,,,,,,
91,1,farm/household; field/plot,,,,,,,
91,2,farm/household; field/plot,,,,,,,
91,3,farm/household; field/plot,,,,,,,
91,4,farm/household; field/plot,,,,,,,
91,5,farm/household; field/plot,,,,,,,
91,6,farm/household; field/plot,,,,,,,
91,7,farm/household; field/plot,,,,,,,
91,8,farm/household; field/plot,,,,,,,
91,9,farm/household; field/plot,,,,,,,
91,10,farm/household; field/plot,,,,,,,
91,11,farm/household; field/plot,,,,,,,
92,1,farm/household,,,,,,,
92,2,farm/household,,,,,,,
92,3,farm/household,,,,,,,
92,4,farm/household,,,,,,,
92,5,farm/household,,,,,,,
92,6,farm/household,,,,,,,
92,7,farm/household,,,,,,,
92,8,farm/household,,,,,,,
92,9,farm/household,,,,,,,
92,10,farm/household,,,,,,,
92,11,farm/household,,,,,,,
92,12,farm/household,,,,,,,
92,13,farm/household,,,,,,,
92,14,farm/household,,,,,,,
92,15,farm/household,,,,,,,
92,16,farm/household,,,,,,,
92,17,farm/household,,,,,,,
92,18,farm/household,,,,,,,
92,19,farm/household,,,,,,,
92,20,farm/household,,,,,,,
92,21,farm/household,,,,,,,
92,22,farm/household,,,,,,,
92,23,farm/household,,,,,,,
92,24,farm/household,,,,,,,
92,25,farm/household,,,,,,,
92,26,farm/household,,,,,,,
92,27,farm/household,,,,,,,
92,28,farm/household,,,,,,,
92,29,farm/household,,,,,,,
92,30,farm/household,,,,,,,
92,31,farm/household,,,,,,,
92,32,farm/household,,,,,,,
92,33,farm/household,,,,,,,
92,34,farm/household,,,,,,,
92,35,farm/household,,,,,,,
92,36,farm/household,,,,,,,
92,37,farm/household,,,,,,,
92,38,farm/household,,,,,,,
92,39,farm/household,,,,,,,
92,40,farm/household,,,,,,,
92,41,farm/household,,,,,,,
92,42,farm/household,,,,,,,
92,43,farm/household,,,,,,,
93,1,Farm/household,,,,,,,
93,2,Farm/household,,,,,,,
93,3,Farm/household,,,,,,,
93,4,Farm/household,,,,,,,
93,5,Farm/household,,,,,,,
93,6,Farm/household,,,,,,,
93,7,Farm/household,,,,,,,
93,8,Farm/household,,,,,,,
93,9,Farm/household,,,,,,,
93,10,Farm/household,,,,,,,
93,11,Farm/household,,,,,,,
93,12,Farm/household,,,,,,,
93,13,Farm/household,,,,,,,
93,14,Farm/household,,,,,,,
93,15,Farm/household,,,,,,,
93,16,Farm/household,,,,,,,
93,17,Farm/household,,,,,,,
93,18,Farm/household,,,,,,,
93,19,Farm/household,,,,,,,
93,20,Farm/household,,,,,,,
93,21,Farm/household,,,,,,,
93,22,Farm/household,,,,,,,
93,23,Farm/household,,,,,,,
93,24,Farm/household,,,,,,,
93,25,Farm/household,,,,,,,
93,26,Farm/household,,,,,,,
93,27,Farm/household,,,,,,,
93,28,Farm/household,,,,,,,
93,29,Farm/household,,,,,,,
93,30,Farm/household,,,,,,,
93,31,Farm/household,,,,,,,
93,32,Farm/household,,,,,,,
93,33,Farm/household,,,,,,,
93,34,Farm/household,,,,,,,
93,35,Farm/household,,,,,,,
93,36,Farm/household,,,,,,,
93,37,Farm/household,,,,,,,
93,38,Farm/household,,,,,,,
93,39,Farm/household,,,,,,,
93,40,Farm/household,,,,,,,
93,41,Farm/household,,,,,,,
93,42,Farm/household,,,,,,,
93,43,Farm/household,,,,,,,
93,44,Farm/household,,,,,,,
93,45,Farm/household,,,,,,,
93,46,Farm/household,,,,,,,
93,47,Farm/household,,,,,,,
93,48,Farm/household,,,,,,,
93,49,Farm/household,,,,,,,
93,50,Farm/household,,,,,,,
93,51,Farm/household,,,,,,,
93,52,Farm/household,,,,,,,
93,53,Farm/household,,,,,,,
93,54,Farm/household,,,,,,,
93,55,Farm/household,,,,,,,
93,56,Farm/household,,,,,,,
93,57,Farm/household,,,,,,,
93,58,Farm/household,,,,,,,
93,59,Farm/household,,,,,,,
93,60,Farm/household,,,,,,,
93,61,Farm/household,,,,,,,
93,62,Farm/household,,,,,,,
93,63,Farm/household,,,,,,,
93,64,Farm/household,,,,,,,
93,65,Farm/household,,,,,,,
93,66,Farm/household,,,,,,,
93,67,Farm/household,,,,,,,
93,68,Farm/household,,,,,,,
93,69,Farm/household,,,,,,,
93,70,Farm/household,,,,,,,
93,71,Farm/household,,,,,,,
93,72,Farm/household,,,,,,,
93,73,Farm/household,,,,,,,
93,74,Farm/household,,,,,,,
93,75,Farm/household,,,,,,,
93,76,Farm/household,,,,,,,
93,77,Farm/household,,,,,,,
93,78,Farm/household,,,,,,,
93,79,Farm/household,,,,,,,
93,80,Farm/household,,,,,,,
93,81,Farm/household,,,,,,,
93,82,Farm/household,,,,,,,
93,83,Farm/household,,,,,,,
93,84,Farm/household,,,,,,,
93,85,Farm/household,,,,,,,
93,86,Farm/household,,,,,,,
93,87,Farm/household,,,,,,,
93,88,Farm/household,,,,,,,
93,89,Farm/household,,,,,,,
93,90,Farm/household,,,,,,,
93,91,Farm/household,,,,,,,
93,92,Farm/household,,,,,,,
93,93,Farm/household,,,,,,,
93,94,Farm/household,,,,,,,
93,95,Farm/household,,,,,,,
94,1,NA,,,,,,,
94,2,NA,,,,,,,
94,3,NA,,,,,,,
94,4,NA,,,,,,,
94,5,NA,,,,,,,
94,6,NA,,,,,,,
94,7,NA,,,,,,,
94,8,NA,,,,,,,
94,9,NA,,,,,,,
94,10,NA,,,,,,,
94,11,NA,,,,,,,
94,12,NA,,,,,,,
94,13,NA,,,,,,,
94,14,NA,,,,,,,
94,15,NA,,,,,,,
94,16,NA,,,,,,,
94,17,NA,,,,,,,
94,18,NA,,,,,,,
94,19,NA,,,,,,,
94,20,NA,,,,,,,
94,21,NA,,,,,,,
108,,farm/household,,,,,,,
114,1,Farm/household,,,,,,,
114,2,Farm/household,,,,,,,
114,3,Farm/household,,,,,,,
114,4,Farm/household,,,,,,,
114,5,Farm/household,,,,,,,
114,6,Farm/household,,,,,,,
114,7,Farm/household,,,,,,,
114,8,Farm/household,,,,,,,
114,9,Farm/household,,,,,,,
114,10,Farm/household,,,,,,,
114,11,Farm/household,,,,,,,
115,1,Farm/household,,,,,,,
115,2,Farm/household,,,,,,,
115,3,Farm/household,,,,,,,
115,4,Farm/household,,,,,,,
115,5,Farm/household,,,,,,,
115,6,Farm/household,,,,,,,
115,7,Farm/household,,,,,,,
115,8,Farm/household,,,,,,,
115,9,Farm/household,,,,,,,
118,1,farm/household,,,,,,,
118,2,farm/household,,,,,,,
118,3,farm/household,,,,,,,
118,4,farm/household,,,,,,,
118,5,farm/household,,,,,,,
118,6,farm/household,,,,,,,
118,7,farm/household,,,,,,,
118,8,farm/household,,,,,,,
118,9,farm/household,,,,,,,
118,10,farm/household,,,,,,,
118,11,farm/household,,,,,,,
118,12,farm/household,,,,,,,
118,13,farm/household,,,,,,,
118,14,farm/household,,,,,,,
118,15,farm/household,,,,,,,
118,16,farm/household,,,,,,,
118,17,farm/household,,,,,,,
118,18,farm/household,,,,,,,
118,19,farm/household,,,,,,,
118,20,farm/household,,,,,,,
118,21,farm/household,,,,,,,
118,22,farm/household,,,,,,,
118,23,farm/household,,,,,,,
120,1,field/plot,"Aziz et al., 2016",Environment,NA,Acidification potential,Pressure,yes,performance
120,2,field/plot,"Aziz et al., 2016",Environment,NA,Eutrophication potential,State,yes,performance
120,3,field/plot,"Aziz et al., 2016",Environment,NA,Global warming potential,Pressure,yes,performance
120,4,field/plot,"Aziz et al., 2016",Environment,NA,Human toxicity potential,State,yes,performance
120,5,field/plot,"Aziz et al., 2016",Environment,NA,Photochemical oxidation potential,State,yes,performance
120,6,field/plot,"Aziz et al., 2016",Economic,NA,Material and operation cost,State,no,performance
120,7,field/plot,"Aziz et al., 2016",Economic,NA,Labour cost,State,no,performance
120,8,field/plot,"Aziz et al., 2016",Social,NA,Child labour,State,no,performance
120,9,field/plot,"Aziz et al., 2016",Social,NA,Fair salary,State,no,performance
120,10,field/plot,"Aziz et al., 2016",Social,NA,Forced labour,State,no,performance
120,11,field/plot,"Aziz et al., 2016",Social,NA,Health and safety,State,no,practice
120,12,field/plot,"Aziz et al., 2016",Social,NA,Local employment,State,no,performance
120,13,field/plot,"Aziz et al., 2016",Social,NA,Contribution to economic development,State,no,practice
121,1,food system,"Toth et al., 2016",Resilience,Consumer resilience,Income and access to food,,,
121,2,food system,"Toth et al., 2016",Resilience,Consumer resilience,Assets,,,
121,3,food system,"Toth et al., 2016",Resilience,Consumer resilience,Social safety nets,,,
121,4,food system,"Toth et al., 2016",Resilience,Consumer resilience,Access to basic services,,,
121,5,food system,"Toth et al., 2016",Resilience,Consumer resilience,Household's adaptive capacity,,,
121,6,food system,"Toth et al., 2016",Resilience,Producer resilience,Adapive capacity,,,
121,7,food system,"Toth et al., 2016",Resilience,Producer resilience,"Cost of inputs (e.g energy, fertiliser)",,,
121,8,food system,"Toth et al., 2016",Resilience,Producer resilience,Acess to productive land,,,
121,9,food system,"Toth et al., 2016",Resilience,Producer resilience,Ecosystem services,,,
121,10,food system,"Toth et al., 2016",Resilience,Producer resilience,Agricultural method resilience,,,
121,11,food system,"Toth et al., 2016",Resilience,Processor resilience,Packaging,,,
121,12,food system,"Toth et al., 2016",Resilience,Processor resilience,Processing costs,,,
121,13,food system,"Toth et al., 2016",Resilience,Processor resilience,Transportation costs,,,
121,14,food system,"Toth et al., 2016",Resilience,Distributor resilience,Trade policy,,,
121,15,food system,"Toth et al., 2016",Resilience,Distributor resilience,Transportation costs,,,
121,16,food system,"Toth et al., 2016",Resilience,Markets resilience,Supply chain ownership,,,
121,17,food system,"Toth et al., 2016",Resilience,Markets resilience,Consumer loyalty,,,
121,18,food system,"Toth et al., 2016",Resilience,Markets resilience,Competitive retail-farm price ratio,,,
121,19,food system,"Toth et al., 2016",Resilience,Markets resilience,Location and subsequent consumer base and competition,,,
122,1,farm/household; landscape,"Haileslassie et al., 2016",Economic,NA,Crop productivity (Major crops and their productivity (kg ha−1 ). Indicate land use efficiencies (additive)),,,
122,2,farm/household; landscape,"Haileslassie et al., 2016",Economic,NA,Net farm income-crop (USD farm−1): Income from crop. Additive indicator.,,,
122,3,farm/household; landscape,"Haileslassie et al., 2016",Economic,NA,Net farm income-livestock (USD farm−1): Income from livestock. Proxy for the degree of integration between farm enterprises (additive).,,,
122,4,farm/household; landscape,"Haileslassie et al., 2016",Economic,NA,Agricultural income (USD head−1): Estimated income per head. Proxy for the capacity of farmers to invest in sustainable intensification (additive).,,,
122,5,farm/household; landscape,"Haileslassie et al., 2016",Economic,NA,Income from off-farm (%): Indicates alternative sources of livelihood to support investment on the farm (additive).,,,
122,6,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Access to inputs for crop production (binary): Farmers' access to inputs for crop production is recorded as binary (0, 1) from farmers' interview. Indicates financial and physical capital necessary to achieve more productive use of land (additive).",,,
122,7,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Access to bank credit (binary): Data collected quantitatively from farmers' interview. Access indicates opportunities to invest in sustainable intensification (additive).,,,
122,8,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Access to veterinary services (binary): Recorded as binary (0, 1) from farmers' interview. Access shows the level of risk a farm is facing (additive).",,,
122,9,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Access to training (binary): Recorded as binary (0, 1) from farmers' interview. Indicates farmers' exposure to theoretical and practical aspects of improved farm technologies (additive).",,,
122,10,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Farm experience: Number of years the farm household head is farming. Represents farmers' knowledge (additive).,,,
122,11,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Education of household head: Level of education, illiterate (0), primary (1), secondary (2), higher education (3), etc. Shows the level of farmers' awareness (additive).",,,
122,12,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Livelihood strategies: Number of livelihood strategies farms are practicing were recorded from farm interview. Proxy for diversity of income sources and farm capacity to invest in agriculture (additive).,,,
122,13,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,UREA applied (kg ha−1): Quantity of UREA applied (kg ha−1) to crop land. Shows the degree of N mining or over accumulation in the farm (additive).,,,
122,14,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,DAP applied (kg ha−1): Quantity of DAP applied (kg ha−1) to crop land. Shows the degree of N and P mining or over accumulation in the farm (additive).,,,
122,15,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Water use (m3 ha−1): Absolute volume of water used per cultivated hectare. Represents the amount of water drawn from hydrological systems (subtractive).,,,
122,16,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Application of FYM (kg ha−1 on dry matter basis): Quantity of manure applied recorded from farm interview. Shows the degree of nutrient recycling and soil nutrient replenishing, and also crop livestock interaction (additive).",,,
122,17,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Depth of groundwater (m): Estimate of the average depth of farm tube well. Proxy for groundwater depletion (subtractive).,,,
122,18,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,"Irrigation method: Methods a farm is practicing, flood (1), furrow (2), sprinkler (3), drip (4). Proxy for water use efficiency (additive).",,,
122,19,farm/household; landscape,"Haileslassie et al., 2016",Social,NA,Crop diversity: Ratio of the number of crops to total farm cultivated areas. Shows on-farm genetic resources conservation (additive).,,,
123,1,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Productive and reproductive performance of dairy animals,Lactation length,,,
123,2,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Productive and reproductive performance of dairy animals,Dry period,,,
123,3,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Productive and reproductive performance of dairy animals,Conception rate,,,
123,4,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Productive and reproductive performance of dairy animals,Lactation milk yield,,,
123,5,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Productive and reproductive performance of dairy animals,Age at first calving,,,
123,6,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Net profit (Gross income-gross expenditure),,,
123,7,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Input-output ratio,,,
123,8,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,"Farmers margin
",,,
123,9,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Milk disposal channels,,,
123,10,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Distance of milk marketing place,,,
123,11,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Time (channel wise and agent wise),,,
123,12,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Price of milk paid by the consumers,,,
123,13,landscape; value chain; farm/household,"Prasad et al., 2016",Economic,Economic efficiency,Price of milk received by the producers,,,
123,14,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Community relation of the farmers,Involvement in any community activities,,,
123,15,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Community relation of the farmers,Membership/office bearers of organizations related to dairy farming,,,
123,16,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Infrastructural facilities & support services utilization as well as access patterns,Connectivity of village to the road,,,
123,17,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Infrastructural facilities & support services utilization as well as access patterns,Existence of infrastructural facilities,,,
123,18,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Infrastructural facilities & support services utilization as well as access patterns,Access and utilization of the different infrastructural facilities and services provided by different institutions,,,
123,19,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Infrastructural facilities & support services utilization as well as access patterns,Access of farmers to the dairy farming technologies,,,
123,20,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Infrastructural facilities & support services utilization as well as access patterns,Utilization of dairy farming technologies by the farmers,,,
123,21,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Social responsibility/Ethics,Clean milk production,,,
123,22,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Social responsibility/Ethics,Observance of best health care practices by the farmers,,,
123,23,landscape; value chain; farm/household,"Prasad et al., 2016",Social ,Social responsibility/Ethics,Proper transportation of animals,,,
123,24,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal welfare,"Provision of adequate space as per the age, conditions & species of animals",,,
123,25,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal welfare,Housing condition in the cattle shed,,,
123,26,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal welfare,Overall health of animals,,,
123,27,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal welfare,Balanced ration to the animals,,,
123,28,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal welfare,Provision of adequate clean potable water for animals,,,
123,29,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal waste management,Dung and leftover storage mechanism,,,
123,30,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Animal waste management,"Utilization of waste materials like dung, leftover, urine, etc. (Establishment of bio-gas plant), disposal of dead animals, placenta & other waste like horn, hair, packets of insecticides, etc.",,,
123,31,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Natural area conservation,Sustained pastures management,,,
123,32,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Natural area conservation,Sustainable ecological management of cultivated areas focused to promote bio-diversity,,,
123,33,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,Natural area conservation,Utilization of crop by-products for animal feeding to achieve better nutrient recycling,,,
123,34,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Preservation of fodder (Silage and hay),,,
123,35,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Sufficient storage of straw and crop residues,,,
123,36,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Proper de-worming and vaccination of animals in advance at proper time,,,
123,37,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
","Use of sugarcane leaves, extra tillers, tops, bagasse, etc. as fodder during drought and flood situations",,,
123,38,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
","Proper maintenance of community grazing areas like road side, canal bank, river bank, etc.",,,
123,39,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Development and creation of water resources as well as maintenance of existing ones,,,
123,40,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Establishment of fodder bank at community level,,,
123,41,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Awareness campaign/advisory to make aware the farmers about various measures to deal with the unforeseen situations,,,
123,42,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Inputs supply at subsidized rate during the natural calamities,,,
123,43,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Soft and easy loan to the farmers,,,
123,44,landscape; value chain; farm/household,"Prasad et al., 2016",Environment,"Preparedness for unforeseen situations like drought, flood, disease epidemic, etc.
",Campaign for de-worming and vaccination of animals to prevent disease outbreaks,,,
124,1,farm/household; farm/household,"Yang et al., 2016",Environmental,NA,Nutrient input to greenhouse plots,,,
124,2,farm/household; farm/household,"Yang et al., 2016",Environmental,NA,trace metals concentrations,,,
124,3,farm/household; farm/household,"Yang et al., 2016",Environmental,NA,fertilizer and pesticide application,,,
